,Date,Plate,Temperature,Well,Row,Column,diversity_level,color,colony,outcome,duration,site
1,7262018,PlateC1,Ambient,A1,A,1,1,R,841,1,2,47
2,7262018,PlateC1,Ambient,B1,B,1,1,R,841,1,2,47
3,7262018,PlateC1,Ambient,C1,C,1,1,R,841,1,2,47
4,7262018,PlateC1,Ambient,D1,D,1,1,R,841,1,2,47
5,7262018,PlateC1,Ambient,E1,E,1,1,R,841,1,2,47
6,7262018,PlateC1,Ambient,F1,F,1,1,R,841,1,2,47
7,7262018,PlateC1,Ambient,G1,G,1,1,R,841,1,2,47
8,7262018,PlateC1,Ambient,H1,H,1,1,R,841,1,2,47
9,7262018,PlateC1,Ambient,A2,A,2,1,B,804,1,2,42
10,7262018,PlateC1,Ambient,B2,B,2,1,B,804,1,2,42
11,7262018,PlateC1,Ambient,C2,C,2,1,B,804,1,2,42
12,7262018,PlateC1,Ambient,D2,D,2,1,B,804,1,2,42
13,7262018,PlateC1,Ambient,E2,E,2,1,B,804,1,2,42
14,7262018,PlateC1,Ambient,F2,F,2,1,B,804,1,2,42
15,7262018,PlateC1,Ambient,G2,G,2,1,B,804,1,2,42
16,7262018,PlateC1,Ambient,H2,H,2,1,B,804,1,2,42
17,7262018,PlateC1,Ambient,A3,A,3,1,Y,750,1,2,10
18,7262018,PlateC1,Ambient,B3,B,3,1,Y,750,1,2,10
19,7262018,PlateC1,Ambient,C3,C,3,1,Y,750,1,2,10
20,7262018,PlateC1,Ambient,D3,D,3,1,Y,750,1,2,10
21,7262018,PlateC1,Ambient,E3,E,3,1,Y,750,1,2,10
22,7262018,PlateC1,Ambient,F3,F,3,1,Y,750,1,2,10
23,7262018,PlateC1,Ambient,G3,G,3,1,Y,750,1,2,10
24,7262018,PlateC1,Ambient,H3,H,3,1,Y,750,1,2,10
25,7262018,PlateC1,Ambient,A4,A,4,1,R,841,1,2,47
26,7262018,PlateC1,Ambient,B4,B,4,1,R,841,1,2,47
27,7262018,PlateC1,Ambient,C4,C,4,1,R,841,1,2,47
28,7262018,PlateC1,Ambient,D4,D,4,1,R,841,1,2,47
29,7262018,PlateC1,Ambient,E4,E,4,1,R,841,1,2,47
30,7262018,PlateC1,Ambient,F4,F,4,1,R,841,1,2,47
31,7262018,PlateC1,Ambient,G4,G,4,1,R,841,1,2,47
32,7262018,PlateC1,Ambient,H4,H,4,1,R,841,1,2,47
33,7262018,PlateC1,Ambient,A5,A,5,1,B,804,1,2,42
34,7262018,PlateC1,Ambient,B5,B,5,1,B,804,1,2,42
35,7262018,PlateC1,Ambient,C5,C,5,1,B,804,1,2,42
36,7262018,PlateC1,Ambient,D5,D,5,1,B,804,1,2,42
37,7262018,PlateC1,Ambient,E5,E,5,1,B,804,1,2,42
38,7262018,PlateC1,Ambient,F5,F,5,1,B,804,1,2,42
39,7262018,PlateC1,Ambient,G5,G,5,1,B,804,1,2,42
40,7262018,PlateC1,Ambient,H5,H,5,1,B,804,1,2,42
41,7262018,PlateC1,Ambient,A6,A,6,1,Y,750,1,2,10
42,7262018,PlateC1,Ambient,B6,B,6,1,Y,750,1,2,10
43,7262018,PlateC1,Ambient,C6,C,6,1,Y,750,1,2,10
44,7262018,PlateC1,Ambient,D6,D,6,1,Y,750,1,2,10
45,7262018,PlateC1,Ambient,E6,E,6,1,Y,750,1,2,10
46,7262018,PlateC1,Ambient,F6,F,6,1,Y,750,1,2,10
47,7262018,PlateC1,Ambient,G6,G,6,1,Y,750,1,2,10
48,7262018,PlateC1,Ambient,H6,H,6,1,Y,750,1,2,10
49,7262018,PlateC1,Ambient,A7,A,7,3,R,841,1,2,47
50,7262018,PlateC1,Ambient,B7,B,7,3,R,841,1,2,47
51,7262018,PlateC1,Ambient,D7,D,7,3,R,841,1,2,47
52,7262018,PlateC1,Ambient,E7,E,7,3,R,841,1,2,47
53,7262018,PlateC1,Ambient,F7,F,7,3,R,841,1,2,47
54,7262018,PlateC1,Ambient,G7,G,7,3,R,841,1,2,47
55,7262018,PlateC1,Ambient,H7,H,7,3,R,841,1,2,47
56,7262018,PlateC1,Ambient,A8,A,8,3,R,841,1,2,47
57,7262018,PlateC1,Ambient,B8,B,8,3,R,841,1,2,47
58,7262018,PlateC1,Ambient,C8,C,8,3,R,841,1,2,47
59,7262018,PlateC1,Ambient,E8,E,8,3,R,841,1,2,47
60,7262018,PlateC1,Ambient,F8,F,8,3,R,841,1,2,47
61,7262018,PlateC1,Ambient,G8,G,8,3,R,841,1,2,47
62,7262018,PlateC1,Ambient,H8,H,8,3,R,841,1,2,47
63,7262018,PlateC1,Ambient,A9,A,9,3,R,841,1,2,47
64,7262018,PlateC1,Ambient,B9,B,9,3,R,841,1,2,47
65,7262018,PlateC1,Ambient,C9,C,9,3,R,841,1,2,47
66,7262018,PlateC1,Ambient,D9,D,9,3,B,804,1,2,42
67,7262018,PlateC1,Ambient,E9,E,9,3,R,841,1,2,47
68,7262018,PlateC1,Ambient,F9,F,9,3,R,841,1,2,47
69,7262018,PlateC1,Ambient,G9,G,9,3,R,841,1,2,47
70,7262018,PlateC1,Ambient,H9,H,9,3,R,841,1,2,47
71,7262018,PlateC1,Ambient,A10,A,10,3,R,841,1,2,47
72,7262018,PlateC1,Ambient,B10,B,10,3,R,841,1,2,47
73,7262018,PlateC1,Ambient,C10,C,10,3,R,841,1,2,47
74,7262018,PlateC1,Ambient,D10,D,10,3,R,841,1,2,47
75,7262018,PlateC1,Ambient,E10,E,10,3,R,841,1,2,47
76,7262018,PlateC1,Ambient,F10,F,10,3,R,841,1,2,47
77,7262018,PlateC1,Ambient,G10,G,10,3,R,841,1,2,47
78,7262018,PlateC1,Ambient,H10,H,10,3,R,841,1,2,47
79,7262018,PlateC1,Ambient,A11,A,11,3,R,841,1,2,47
80,7262018,PlateC1,Ambient,B11,B,11,3,R,841,1,2,47
81,7262018,PlateC1,Ambient,C11,C,11,3,R,841,1,2,47
82,7262018,PlateC1,Ambient,D11,D,11,3,R,841,1,2,47
83,7262018,PlateC1,Ambient,E11,E,11,3,R,841,1,2,47
84,7262018,PlateC1,Ambient,F11,F,11,3,R,841,1,2,47
85,7262018,PlateC1,Ambient,G11,G,11,3,R,841,1,2,47
86,7262018,PlateC1,Ambient,H11,H,11,3,R,841,1,2,47
87,7262018,PlateC1,Ambient,A12,A,12,3,R,841,1,2,47
88,7262018,PlateC1,Ambient,B12,B,12,3,R,841,1,2,47
89,7262018,PlateC1,Ambient,C12,C,12,3,R,841,1,2,47
90,7262018,PlateC1,Ambient,D12,D,12,3,R,841,1,2,47
91,7262018,PlateC1,Ambient,E12,E,12,3,R,841,1,2,47
92,7262018,PlateC1,Ambient,F12,F,12,3,R,841,1,2,47
93,7262018,PlateC1,Ambient,G12,G,12,3,R,841,1,2,47
94,7262018,PlateC1,Ambient,H12,H,12,3,Y,750,1,2,10
95,7262018,PlateC2,Ambient,A1,A,1,1,R,841,1,2,47
96,7262018,PlateC2,Ambient,B1,B,1,1,R,841,1,2,47
97,7262018,PlateC2,Ambient,C1,C,1,1,R,841,1,2,47
98,7262018,PlateC2,Ambient,D1,D,1,1,R,841,1,2,47
99,7262018,PlateC2,Ambient,E1,E,1,1,R,841,1,2,47
100,7262018,PlateC2,Ambient,F1,F,1,1,R,841,1,2,47
101,7262018,PlateC2,Ambient,G1,G,1,1,R,841,1,2,47
102,7262018,PlateC2,Ambient,H1,H,1,1,R,841,1,2,47
103,7262018,PlateC2,Ambient,A2,A,2,1,B,804,1,2,42
104,7262018,PlateC2,Ambient,B2,B,2,1,B,804,1,2,42
105,7262018,PlateC2,Ambient,C2,C,2,1,B,804,1,2,42
106,7262018,PlateC2,Ambient,D2,D,2,1,B,804,1,2,42
107,7262018,PlateC2,Ambient,E2,E,2,1,B,804,1,2,42
108,7262018,PlateC2,Ambient,F2,F,2,1,B,804,1,2,42
109,7262018,PlateC2,Ambient,G2,G,2,1,B,804,1,2,42
110,7262018,PlateC2,Ambient,H2,H,2,1,B,804,1,2,42
111,7262018,PlateC2,Ambient,A3,A,3,1,Y,821,1,2,47
112,7262018,PlateC2,Ambient,B3,B,3,1,Y,821,1,2,47
113,7262018,PlateC2,Ambient,C3,C,3,1,Y,821,1,2,47
114,7262018,PlateC2,Ambient,D3,D,3,1,Y,821,1,2,47
115,7262018,PlateC2,Ambient,E3,E,3,1,Y,821,1,2,47
116,7262018,PlateC2,Ambient,F3,F,3,1,Y,821,1,2,47
117,7262018,PlateC2,Ambient,G3,G,3,1,Y,821,1,2,47
118,7262018,PlateC2,Ambient,H3,H,3,1,Y,821,1,2,47
119,7262018,PlateC2,Ambient,A4,A,4,1,R,841,1,2,47
120,7262018,PlateC2,Ambient,B4,B,4,1,R,841,1,2,47
121,7262018,PlateC2,Ambient,C4,C,4,1,R,841,1,2,47
122,7262018,PlateC2,Ambient,D4,D,4,1,R,841,1,2,47
123,7262018,PlateC2,Ambient,E4,E,4,1,R,841,1,2,47
124,7262018,PlateC2,Ambient,F4,F,4,1,R,841,1,2,47
125,7262018,PlateC2,Ambient,G4,G,4,1,R,841,1,2,47
126,7262018,PlateC2,Ambient,H4,H,4,1,R,841,1,2,47
127,7262018,PlateC2,Ambient,A5,A,5,1,B,804,1,2,42
128,7262018,PlateC2,Ambient,B5,B,5,1,B,804,1,2,42
129,7262018,PlateC2,Ambient,C5,C,5,1,B,804,1,2,42
130,7262018,PlateC2,Ambient,D5,D,5,1,B,804,1,2,42
131,7262018,PlateC2,Ambient,E5,E,5,1,B,804,1,2,42
132,7262018,PlateC2,Ambient,F5,F,5,1,B,804,1,2,42
133,7262018,PlateC2,Ambient,G5,G,5,1,B,804,1,2,42
134,7262018,PlateC2,Ambient,H5,H,5,1,B,804,1,2,42
135,7262018,PlateC2,Ambient,A6,A,6,1,Y,821,1,2,47
136,7262018,PlateC2,Ambient,B6,B,6,1,Y,821,1,2,47
137,7262018,PlateC2,Ambient,C6,C,6,1,Y,821,1,2,47
138,7262018,PlateC2,Ambient,D6,D,6,1,Y,821,1,2,47
139,7262018,PlateC2,Ambient,E6,E,6,1,Y,821,1,2,47
140,7262018,PlateC2,Ambient,F6,F,6,1,Y,821,1,2,47
141,7262018,PlateC2,Ambient,G6,G,6,1,Y,821,1,2,47
142,7262018,PlateC2,Ambient,H6,H,6,1,Y,821,1,2,47
143,7262018,PlateC2,Ambient,A7,A,7,3,R,841,1,2,47
144,7262018,PlateC2,Ambient,B7,B,7,3,R,841,1,2,47
145,7262018,PlateC2,Ambient,C7,C,7,3,R,841,1,2,47
146,7262018,PlateC2,Ambient,D7,D,7,3,R,841,1,2,47
147,7262018,PlateC2,Ambient,E7,E,7,3,R,841,1,2,47
148,7262018,PlateC2,Ambient,F7,F,7,3,R,841,1,2,47
149,7262018,PlateC2,Ambient,G7,G,7,3,R,841,1,2,47
150,7262018,PlateC2,Ambient,H7,H,7,3,R,841,1,2,47
151,7262018,PlateC2,Ambient,A8,A,8,3,R,841,1,2,47
152,7262018,PlateC2,Ambient,B8,B,8,3,R,841,1,2,47
153,7262018,PlateC2,Ambient,C8,C,8,3,R,841,1,2,47
154,7262018,PlateC2,Ambient,D8,D,8,3,R,841,1,2,47
155,7262018,PlateC2,Ambient,E8,E,8,3,R,841,1,2,47
156,7262018,PlateC2,Ambient,F8,F,8,3,R,841,1,2,47
157,7262018,PlateC2,Ambient,G8,G,8,3,R,841,1,2,47
158,7262018,PlateC2,Ambient,H8,H,8,3,R,841,1,2,47
159,7262018,PlateC2,Ambient,A9,A,9,3,R,841,1,2,47
160,7262018,PlateC2,Ambient,B9,B,9,3,R,841,1,2,47
161,7262018,PlateC2,Ambient,C9,C,9,3,R,841,1,2,47
162,7262018,PlateC2,Ambient,D9,D,9,3,R,841,1,2,47
163,7262018,PlateC2,Ambient,E9,E,9,3,R,841,1,2,47
164,7262018,PlateC2,Ambient,F9,F,9,3,R,841,1,2,47
165,7262018,PlateC2,Ambient,G9,G,9,3,R,841,1,2,47
166,7262018,PlateC2,Ambient,H9,H,9,3,R,841,1,2,47
167,7262018,PlateC2,Ambient,A10,A,10,3,R,841,1,2,47
168,7262018,PlateC2,Ambient,B10,B,10,3,R,841,1,2,47
169,7262018,PlateC2,Ambient,C10,C,10,3,R,841,1,2,47
170,7262018,PlateC2,Ambient,D10,D,10,3,R,841,1,2,47
171,7262018,PlateC2,Ambient,E10,E,10,3,R,841,1,2,47
172,7262018,PlateC2,Ambient,F10,F,10,3,R,841,1,2,47
173,7262018,PlateC2,Ambient,G10,G,10,3,R,841,1,2,47
174,7262018,PlateC2,Ambient,H10,H,10,3,R,841,1,2,47
175,7262018,PlateC2,Ambient,A11,A,11,3,R,841,1,2,47
176,7262018,PlateC2,Ambient,B11,B,11,3,R,841,1,2,47
177,7262018,PlateC2,Ambient,C11,C,11,3,R,841,1,2,47
178,7262018,PlateC2,Ambient,D11,D,11,3,R,841,1,2,47
179,7262018,PlateC2,Ambient,E11,E,11,3,R,841,1,2,47
180,7262018,PlateC2,Ambient,F11,F,11,3,R,841,1,2,47
181,7262018,PlateC2,Ambient,G11,G,11,3,R,841,1,2,47
182,7262018,PlateC2,Ambient,H11,H,11,3,R,841,1,2,47
183,7262018,PlateC2,Ambient,A12,A,12,3,R,841,1,2,47
184,7262018,PlateC2,Ambient,B12,B,12,3,R,841,1,2,47
185,7262018,PlateC2,Ambient,C12,C,12,3,R,841,1,2,47
186,7262018,PlateC2,Ambient,D12,D,12,3,R,841,1,2,47
187,7262018,PlateC2,Ambient,E12,E,12,3,R,841,1,2,47
188,7262018,PlateC2,Ambient,F12,F,12,3,R,841,1,2,47
189,7262018,PlateC2,Ambient,G12,G,12,3,R,841,1,2,47
190,7262018,PlateC2,Ambient,H12,H,12,3,R,841,1,2,47
191,7262018,PlateH1,High,A1,A,1,1,R,841,1,2,47
192,7262018,PlateH1,High,B1,B,1,1,R,841,1,2,47
193,7262018,PlateH1,High,C1,C,1,1,R,841,1,2,47
194,7262018,PlateH1,High,D1,D,1,1,R,841,1,2,47
195,7262018,PlateH1,High,E1,E,1,1,R,841,1,2,47
196,7262018,PlateH1,High,F1,F,1,1,R,841,1,2,47
197,7262018,PlateH1,High,G1,G,1,1,R,841,1,2,47
198,7262018,PlateH1,High,H1,H,1,1,R,841,1,2,47
199,7262018,PlateH1,High,B2,B,2,1,B,804,1,2,42
200,7262018,PlateH1,High,C2,C,2,1,B,804,1,2,42
201,7262018,PlateH1,High,D2,D,2,1,B,804,1,2,42
202,7262018,PlateH1,High,E2,E,2,1,B,804,1,2,42
203,7262018,PlateH1,High,F2,F,2,1,B,804,1,2,42
204,7262018,PlateH1,High,G2,G,2,1,B,804,1,2,42
205,7262018,PlateH1,High,H2,H,2,1,B,804,1,2,42
206,7262018,PlateH1,High,A3,A,3,1,Y,750,1,2,10
207,7262018,PlateH1,High,B3,B,3,1,Y,750,1,2,10
208,7262018,PlateH1,High,C3,C,3,1,Y,750,1,2,10
209,7262018,PlateH1,High,D3,D,3,1,Y,750,1,2,10
210,7262018,PlateH1,High,E3,E,3,1,Y,750,1,2,10
211,7262018,PlateH1,High,F3,F,3,1,Y,750,1,2,10
212,7262018,PlateH1,High,G3,G,3,1,Y,750,1,2,10
213,7262018,PlateH1,High,H3,H,3,1,Y,750,1,2,10
214,7262018,PlateH1,High,A4,A,4,1,R,841,1,2,47
215,7262018,PlateH1,High,B4,B,4,1,R,841,1,2,47
216,7262018,PlateH1,High,C4,C,4,1,R,841,1,2,47
217,7262018,PlateH1,High,D4,D,4,1,R,841,1,2,47
218,7262018,PlateH1,High,E4,E,4,1,R,841,1,2,47
219,7262018,PlateH1,High,F4,F,4,1,R,841,1,2,47
220,7262018,PlateH1,High,G4,G,4,1,R,841,1,2,47
221,7262018,PlateH1,High,H4,H,4,1,R,841,1,2,47
222,7262018,PlateH1,High,A5,A,5,1,B,804,1,2,42
223,7262018,PlateH1,High,C5,C,5,1,B,804,1,2,42
224,7262018,PlateH1,High,D5,D,5,1,B,804,1,2,42
225,7262018,PlateH1,High,E5,E,5,1,B,804,1,2,42
226,7262018,PlateH1,High,F5,F,5,1,B,804,1,2,42
227,7262018,PlateH1,High,G5,G,5,1,B,804,1,2,42
228,7262018,PlateH1,High,A6,A,6,1,Y,750,1,2,10
229,7262018,PlateH1,High,B6,B,6,1,Y,750,1,2,10
230,7262018,PlateH1,High,C6,C,6,1,Y,750,1,2,10
231,7262018,PlateH1,High,D6,D,6,1,Y,750,1,2,10
232,7262018,PlateH1,High,E6,E,6,1,Y,750,1,2,10
233,7262018,PlateH1,High,F6,F,6,1,Y,750,1,2,10
234,7262018,PlateH1,High,G6,G,6,1,Y,750,1,2,10
235,7262018,PlateH1,High,A7,A,7,3,R,841,1,2,47
236,7262018,PlateH1,High,F7,F,7,3,R,841,1,2,47
237,7262018,PlateH1,High,G7,G,7,3,R,841,1,2,47
238,7262018,PlateH1,High,H7,H,7,3,R,841,1,2,47
239,7262018,PlateH1,High,D8,D,8,3,R,841,1,2,47
240,7262018,PlateH1,High,E8,E,8,3,R,841,1,2,47
241,7262018,PlateH1,High,F8,F,8,3,R,841,1,2,47
242,7262018,PlateH1,High,H8,H,8,3,R,841,1,2,47
243,7262018,PlateH1,High,A9,A,9,3,R,841,1,2,47
244,7262018,PlateH1,High,B9,B,9,3,R,841,1,2,47
245,7262018,PlateH1,High,E9,E,9,3,R,841,1,2,47
246,7262018,PlateH1,High,F9,F,9,3,R,841,1,2,47
247,7262018,PlateH1,High,H9,H,9,3,R,841,1,2,47
248,7262018,PlateH1,High,A10,A,10,3,R,841,1,2,47
249,7262018,PlateH1,High,B10,B,10,3,R,841,1,2,47
250,7262018,PlateH1,High,D10,D,10,3,R,841,1,2,47
251,7262018,PlateH1,High,E10,E,10,3,R,841,1,2,47
252,7262018,PlateH1,High,H10,H,10,3,R,841,1,2,47
253,7262018,PlateH1,High,A11,A,11,3,R,841,1,2,47
254,7262018,PlateH1,High,C11,C,11,3,R,841,1,2,47
255,7262018,PlateH1,High,D11,D,11,3,R,841,1,2,47
256,7262018,PlateH1,High,E11,E,11,3,R,841,1,2,47
257,7262018,PlateH1,High,F11,F,11,3,R,841,1,2,47
258,7262018,PlateH1,High,G11,G,11,3,R,841,1,2,47
259,7262018,PlateH1,High,H11,H,11,3,R,841,1,2,47
260,7262018,PlateH1,High,A12,A,12,3,R,841,1,2,47
261,7262018,PlateH1,High,B12,B,12,3,R,841,1,2,47
262,7262018,PlateH1,High,C12,C,12,3,R,841,1,2,47
263,7262018,PlateH1,High,D12,D,12,3,R,841,1,2,47
264,7262018,PlateH1,High,E12,E,12,3,R,841,1,2,47
265,7262018,PlateH1,High,G12,G,12,3,R,841,1,2,47
266,7262018,PlateH1,High,H12,H,12,3,Y,750,1,2,10
267,7262018,PlateH2,High,A1,A,1,1,R,841,1,2,47
268,7262018,PlateH2,High,B1,B,1,1,R,841,1,2,47
269,7262018,PlateH2,High,C1,C,1,1,R,841,1,2,47
270,7262018,PlateH2,High,D1,D,1,1,R,841,1,2,47
271,7262018,PlateH2,High,E1,E,1,1,R,841,1,2,47
272,7262018,PlateH2,High,F1,F,1,1,R,841,1,2,47
273,7262018,PlateH2,High,G1,G,1,1,R,841,1,2,47
274,7262018,PlateH2,High,H1,H,1,1,R,841,1,2,47
275,7262018,PlateH2,High,A2,A,2,1,B,804,1,2,42
276,7262018,PlateH2,High,B2,B,2,1,B,804,1,2,42
277,7262018,PlateH2,High,C2,C,2,1,B,804,1,2,42
278,7262018,PlateH2,High,D2,D,2,1,B,804,1,2,42
279,7262018,PlateH2,High,E2,E,2,1,B,804,1,2,42
280,7262018,PlateH2,High,H2,H,2,1,B,804,1,2,42
281,7262018,PlateH2,High,A3,A,3,1,Y,821,1,2,47
282,7262018,PlateH2,High,B3,B,3,1,Y,821,1,2,47
283,7262018,PlateH2,High,C3,C,3,1,Y,821,1,2,47
284,7262018,PlateH2,High,D3,D,3,1,Y,821,1,2,47
285,7262018,PlateH2,High,E3,E,3,1,Y,821,1,2,47
286,7262018,PlateH2,High,F3,F,3,1,Y,821,1,2,47
287,7262018,PlateH2,High,A4,A,4,1,R,841,1,2,47
288,7262018,PlateH2,High,B4,B,4,1,R,841,1,2,47
289,7262018,PlateH2,High,C4,C,4,1,R,841,1,2,47
290,7262018,PlateH2,High,D4,D,4,1,R,841,1,2,47
291,7262018,PlateH2,High,E4,E,4,1,R,841,1,2,47
292,7262018,PlateH2,High,F4,F,4,1,R,841,1,2,47
293,7262018,PlateH2,High,G4,G,4,1,R,841,1,2,47
294,7262018,PlateH2,High,H4,H,4,1,R,841,1,2,47
295,7262018,PlateH2,High,A5,A,5,1,B,804,1,2,42
296,7262018,PlateH2,High,B5,B,5,1,B,804,1,2,42
297,7262018,PlateH2,High,C5,C,5,1,B,804,1,2,42
298,7262018,PlateH2,High,D5,D,5,1,B,804,1,2,42
299,7262018,PlateH2,High,F5,F,5,1,B,804,1,2,42
300,7262018,PlateH2,High,G5,G,5,1,B,804,1,2,42
301,7262018,PlateH2,High,H5,H,5,1,B,804,1,2,42
302,7262018,PlateH2,High,A6,A,6,1,Y,821,1,2,47
303,7262018,PlateH2,High,B6,B,6,1,Y,821,1,2,47
304,7262018,PlateH2,High,C6,C,6,1,Y,821,1,2,47
305,7262018,PlateH2,High,D6,D,6,1,Y,821,1,2,47
306,7262018,PlateH2,High,F6,F,6,1,Y,821,1,2,47
307,7262018,PlateH2,High,G6,G,6,1,Y,821,1,2,47
308,7262018,PlateH2,High,H6,H,6,1,Y,821,1,2,47
309,7262018,PlateH2,High,A7,A,7,3,R,841,1,2,47
310,7262018,PlateH2,High,B7,B,7,3,R,841,1,2,47
311,7262018,PlateH2,High,E7,E,7,3,R,841,1,2,47
312,7262018,PlateH2,High,G7,G,7,3,R,841,1,2,47
313,7262018,PlateH2,High,H7,H,7,3,R,841,1,2,47
314,7262018,PlateH2,High,A8,A,8,3,R,841,1,2,47
315,7262018,PlateH2,High,B8,B,8,3,R,841,1,2,47
316,7262018,PlateH2,High,C8,C,8,3,R,841,1,2,47
317,7262018,PlateH2,High,H8,H,8,3,R,841,1,2,47
318,7262018,PlateH2,High,A9,A,9,3,R,841,1,2,47
319,7262018,PlateH2,High,C9,C,9,3,R,841,1,2,47
320,7262018,PlateH2,High,D9,D,9,3,R,841,1,2,47
321,7262018,PlateH2,High,E9,E,9,3,R,841,1,2,47
322,7262018,PlateH2,High,G9,G,9,3,R,841,1,2,47
323,7262018,PlateH2,High,H9,H,9,3,R,841,1,2,47
324,7262018,PlateH2,High,A10,A,10,3,R,841,1,2,47
325,7262018,PlateH2,High,B10,B,10,3,R,841,1,2,47
326,7262018,PlateH2,High,D10,D,10,3,R,841,1,2,47
327,7262018,PlateH2,High,E10,E,10,3,R,841,1,2,47
328,7262018,PlateH2,High,F10,F,10,3,R,841,1,2,47
329,7262018,PlateH2,High,G10,G,10,3,R,841,1,2,47
330,7262018,PlateH2,High,H10,H,10,3,R,841,1,2,47
331,7262018,PlateH2,High,A11,A,11,3,R,841,1,2,47
332,7262018,PlateH2,High,B11,B,11,3,R,841,1,2,47
333,7262018,PlateH2,High,C11,C,11,3,R,841,1,2,47
334,7262018,PlateH2,High,D11,D,11,3,R,841,1,2,47
335,7262018,PlateH2,High,E11,E,11,3,R,841,1,2,47
336,7262018,PlateH2,High,F11,F,11,3,R,841,1,2,47
337,7262018,PlateH2,High,G11,G,11,3,R,841,1,2,47
338,7262018,PlateH2,High,H11,H,11,3,R,841,1,2,47
339,7262018,PlateH2,High,A12,A,12,3,R,841,1,2,47
340,7262018,PlateH2,High,B12,B,12,3,R,841,1,2,47
341,7262018,PlateH2,High,C12,C,12,3,R,841,1,2,47
342,7262018,PlateH2,High,D12,D,12,3,R,841,1,2,47
343,7262018,PlateH2,High,E12,E,12,3,R,841,1,2,47
344,7262018,PlateH2,High,F12,F,12,3,R,841,1,2,47
345,7262018,PlateH2,High,G12,G,12,3,R,841,1,2,47
346,7262018,PlateH2,High,H12,H,12,3,R,841,1,2,47
347,7272018,PlateC4,Ambient,A1,A,1,1,R,801,1,2,47
348,7272018,PlateC4,Ambient,B1,B,1,1,R,801,1,2,47
349,7272018,PlateC4,Ambient,C1,C,1,1,R,801,1,2,47
350,7272018,PlateC4,Ambient,D1,D,1,1,R,801,1,2,47
351,7272018,PlateC4,Ambient,E1,E,1,1,R,801,1,2,47
352,7272018,PlateC4,Ambient,F1,F,1,1,R,801,1,2,47
353,7272018,PlateC4,Ambient,G1,G,1,1,R,801,1,2,47
354,7272018,PlateC4,Ambient,H1,H,1,1,R,801,1,2,47
355,7272018,PlateC4,Ambient,A2,A,2,1,B,841,1,2,47
356,7272018,PlateC4,Ambient,B2,B,2,1,B,841,1,2,47
357,7272018,PlateC4,Ambient,C2,C,2,1,B,841,1,2,47
358,7272018,PlateC4,Ambient,D2,D,2,1,B,841,1,2,47
359,7272018,PlateC4,Ambient,E2,E,2,1,B,841,1,2,47
360,7272018,PlateC4,Ambient,F2,F,2,1,B,841,1,2,47
361,7272018,PlateC4,Ambient,G2,G,2,1,B,841,1,2,47
362,7272018,PlateC4,Ambient,H2,H,2,1,B,841,1,2,47
363,7272018,PlateC4,Ambient,A3,A,3,1,Y,804,1,2,42
364,7272018,PlateC4,Ambient,B3,B,3,1,Y,804,1,2,42
365,7272018,PlateC4,Ambient,C3,C,3,1,Y,804,1,2,42
366,7272018,PlateC4,Ambient,D3,D,3,1,Y,804,1,2,42
367,7272018,PlateC4,Ambient,E3,E,3,1,Y,804,1,2,42
368,7272018,PlateC4,Ambient,F3,F,3,1,Y,804,1,2,42
369,7272018,PlateC4,Ambient,G3,G,3,1,Y,804,1,2,42
370,7272018,PlateC4,Ambient,H3,H,3,1,Y,804,1,2,42
371,7272018,PlateC4,Ambient,A4,A,4,1,R,801,1,2,47
372,7272018,PlateC4,Ambient,B4,B,4,1,R,801,1,2,47
373,7272018,PlateC4,Ambient,C4,C,4,1,R,801,1,2,47
374,7272018,PlateC4,Ambient,D4,D,4,1,R,801,1,2,47
375,7272018,PlateC4,Ambient,E4,E,4,1,R,801,1,2,47
376,7272018,PlateC4,Ambient,F4,F,4,1,R,801,1,2,47
377,7272018,PlateC4,Ambient,G4,G,4,1,R,801,1,2,47
378,7272018,PlateC4,Ambient,A5,A,5,1,B,841,1,2,47
379,7272018,PlateC4,Ambient,B5,B,5,1,B,841,1,2,47
380,7272018,PlateC4,Ambient,C5,C,5,1,B,841,1,2,47
381,7272018,PlateC4,Ambient,D5,D,5,1,B,841,1,2,47
382,7272018,PlateC4,Ambient,E5,E,5,1,B,841,1,2,47
383,7272018,PlateC4,Ambient,F5,F,5,1,B,841,1,2,47
384,7272018,PlateC4,Ambient,G5,G,5,1,B,841,1,2,47
385,7272018,PlateC4,Ambient,H5,H,5,1,B,841,1,2,47
386,7272018,PlateC4,Ambient,A6,A,6,1,Y,804,1,2,42
387,7272018,PlateC4,Ambient,B6,B,6,1,Y,804,1,2,42
388,7272018,PlateC4,Ambient,C6,C,6,1,Y,804,1,2,42
389,7272018,PlateC4,Ambient,D6,D,6,1,Y,804,1,2,42
390,7272018,PlateC4,Ambient,E6,E,6,1,Y,804,1,2,42
391,7272018,PlateC4,Ambient,F6,F,6,1,Y,804,1,2,42
392,7272018,PlateC4,Ambient,G6,G,6,1,Y,804,1,2,42
393,7272018,PlateC4,Ambient,H6,H,6,1,Y,804,1,2,42
394,7272018,PlateC4,Ambient,A7,A,7,3,R,801,1,2,47
395,7272018,PlateC4,Ambient,B7,B,7,3,R,801,1,2,47
396,7272018,PlateC4,Ambient,C7,C,7,3,R,801,1,2,47
397,7272018,PlateC4,Ambient,E7,E,7,3,R,801,1,2,47
398,7272018,PlateC4,Ambient,F7,F,7,3,R,801,1,2,47
